tempo,harmony_mean,harmony_var,percussive_mean,percussive_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,roloff_mean,roloff_var,zero_crosing_rate_mean,zero_crosing_rate_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
117.4538352,-0.001709944,0.007357005,-0.001612617,0.006378661,0.36916396,0.087522507,0.126185715,0.003083504,2638.972291,607334.4304,2512.45945,237463.1022,5302.242938,2601234.321,0.132472366,0.003147112,-89.12444305,4752.389648,81.37973785,892.9935913,-12.57994843,624.1567383,22.79528046,192.6929932,-7.050182819,151.5831146,-0.486548841,154.2045593,2.778269529,150.9664307,-3.426244259,80.74642944,-7.708611965,76.77050781,-0.844575226,86.14945984,-4.886528492,63.43566895,-2.684891462,77.12619781,-5.289600849,63.08911896,-4.601347923,47.87090683,-2.971857786,59.4286232,-2.206926107,48.12747192,-3.565847397,40.76614761,-0.996481597,62.47277832,-0.496029019,69.36125183,-0.964858651,69.63725281,rock
123.046875,-9.86E-07,0.002663263,-1.53E-05,0.000191286,0.358195126,0.085846439,0.05446073,0.000336094,1609.442919,422369.9716,1797.065098,120180.5623,3246.28037,1754321.948,0.076289788,0.002172333,-235.1893311,7717.089844,123.8885422,798.8504028,-22.5361824,519.098877,52.91551208,227.7137909,-1.436620355,182.4179382,24.65208626,126.8170471,-7.059677601,119.0547943,14.87241459,93.69489288,-12.76825237,79.78450012,16.70441818,76.25917816,-2.940462589,79.37410736,10.06676865,45.66517639,-15.01958752,42.95649338,3.110468149,67.34005737,-7.127753735,58.07502747,1.784515262,59.15105057,-7.07040453,73.8008728,0.023642857,76.54376984,-2.022034168,72.21903229,1.158524871,49.68605423,rock
95.703125,5.59E-05,0.015286154,-6.74E-05,0.005169387,0.380016506,0.098410793,0.151226103,0.003982934,1421.568971,428424.036,1902.883344,172241.5892,3042.739934,2535032.295,0.043097245,0.000939427,-156.6029663,5365.658691,130.6865082,734.5625,-1.45702064,406.6391602,36.22092819,151.933075,0.388322383,246.7733612,31.98389053,94.90850067,-0.618635118,142.9642029,20.13457489,73.24158478,-11.33895683,106.0586929,13.83778667,49.55424118,-3.768496513,83.50746155,11.53587627,70.07880402,-3.217205048,68.76140594,5.065079689,50.29358673,-1.784672856,57.35942459,3.535590172,28.25103951,-2.447572947,32.99604034,-0.717626333,33.03197479,-1.413265347,39.40363312,0.637623608,35.70077133,rock
123.046875,-0.00087759,0.007742036,-0.002375606,0.003387329,0.390089333,0.083917491,0.122628249,0.001005639,3489.009117,560089.0722,3241.742261,81301.33296,7660.553678,1346514.626,0.175102872,0.003949254,-58.57588196,1522.072998,64.89054871,392.8178406,15.93761158,174.2307739,5.448824883,166.7830658,7.535946846,99.56204987,9.884033203,44.48848724,1.592923045,62.1999321,5.34760952,63.68870926,-1.237707734,46.88152695,-2.031660795,41.2713089,2.44293642,51.83003998,-0.72530371,34.99009705,-0.318133861,40.3345108,-1.482422471,54.29690552,3.299134254,47.47226715,3.647732735,47.52204514,-2.511937141,44.14115143,-1.169254065,60.03206635,-2.308449268,62.65871811,-2.213438034,59.69011307,rock
99.38401442,-7.88E-05,0.011751902,-0.00105328,0.005053206,0.3980546,0.080605775,0.152506709,0.002042821,2188.376105,319934.7445,2120.348371,88708.75035,4433.073194,1391519.092,0.117589614,0.002575665,-56.91215134,2020.691895,115.1957474,501.9029541,-30.43373299,312.1135254,37.19558334,116.3733063,-21.98031998,142.2994232,21.86451721,106.6145172,-19.7574501,65.47856903,14.99308586,52.04815674,-24.06476784,74.17605591,17.78312683,64.63220978,-17.26830292,53.76117325,6.744223595,42.83543396,-10.74341202,50.37488556,0.814010978,30.64907837,-10.1612978,33.65468216,3.680640221,32.84905243,-8.554656029,35.61787415,-0.911824048,44.67834854,-2.523440838,31.09767532,-1.976840973,35.31706619,rock
117.4538352,-3.18E-05,0.008229517,-0.001024725,0.005804008,0.48016113,0.078649387,0.140742481,0.002174815,2209.579972,279632.7737,2142.820905,98898.94152,4594.563884,1262983.917,0.115805422,0.002507804,-67.52212524,1402.13916,109.1118393,456.1005249,-32.72359848,349.3789063,45.64961243,172.9960327,-11.68984604,91.86219788,27.48663712,119.0793457,-16.33514023,86.89866638,22.07904625,48.43677902,-15.44778728,60.99596024,19.39705849,52.67161942,-11.61397552,62.22256088,11.58440876,35.4601326,-10.51184559,43.46731567,4.440152168,35.28369904,-7.003796101,40.54499817,5.031984806,38.28063965,-6.75559473,45.71196365,3.809636831,41.13926315,-2.648980141,36.32777786,-0.05860237,32.27296066,rock
129.1992188,-0.000934765,0.003312205,-0.000934013,0.002253219,0.390934527,0.087343685,0.076317295,0.002295415,2521.472177,591321.3703,2133.427221,105872.4104,4830.554124,1559548.194,0.146324512,0.005610017,-160.0931549,10945.82422,88.72221375,943.3627319,-35.48522949,814.2205811,47.48960495,396.8586426,-12.61815166,184.2215118,17.30085373,143.3410187,-19.13413048,138.2602386,14.58983803,90.48010254,-20.36768723,138.3328705,11.09612465,105.7846146,-11.13965893,77.98031616,7.699514866,71.73773956,-9.859075546,63.28175354,6.992620468,78.08058929,-10.12828827,52.5926857,3.059626341,49.28738785,-7.949794769,44.44982529,0.701906562,73.06309509,-4.932689667,45.17718887,-2.615138054,59.68215942,rock
129.1992188,-0.002613289,0.005283781,-0.002891621,0.004112426,0.451847792,0.073133081,0.113382243,0.000983629,2626.99249,407326.2563,2442.762004,148820.6356,5047.85281,1850589.469,0.146319221,0.002432628,-71.13723755,1829.192871,79.44753265,489.415863,-20.79236412,356.1104736,30.65845108,232.5960693,5.538899422,87.60297394,3.696969271,74.35048676,4.696233273,72.85316467,7.273723125,47.70170212,-5.485953331,68.59083557,2.490235567,53.34095001,0.837009609,42.63713837,-0.584446371,40.099617,-1.893595457,35.13949585,-4.786013603,28.53807449,-3.043493986,35.80860138,-3.869663,34.66870117,-6.899317265,32.34091949,-3.780378819,40.59431076,-4.803624153,35.01525116,-4.80493784,31.33061409,rock
123.046875,-0.001262523,0.002316373,-0.001232129,0.001203867,0.319699168,0.09189482,0.060457341,0.000791701,2947.489724,1009829.14,3203.246228,208219.1588,6983.766103,3248929.742,0.108570016,0.004503986,-212.3331146,4098.913574,65.72543335,799.7426758,45.21047974,732.7975464,19.76180458,316.7269287,11.82596397,230.9476318,8.068433762,133.4390259,4.432140827,121.3767624,4.211850643,56.3732338,-2.320245981,63.67227554,-2.187637806,69.69961548,-1.637004137,59.08530807,-4.658072472,35.44542313,-3.728278637,46.07514572,-6.778231144,55.57528305,-3.001837492,42.79501343,-6.522388458,51.29291534,-10.92614746,73.27835846,-3.390961409,87.57315826,-1.203982472,109.9149094,-3.115450621,115.7993088,rock
123.046875,-0.000479718,0.019366737,-0.002824581,0.005300336,0.418442607,0.082475103,0.180142596,0.001231034,2444.529063,372050.8239,2433.786012,110188.5844,5172.36039,1219818.259,0.111488744,0.002269623,-42.41941833,1373.100952,85.06784821,534.1513062,-7.390532017,309.0900269,40.7159996,121.8496017,-1.012447238,75.59379578,18.9383049,83.50934601,-3.530132771,55.93671417,5.875407219,40.55077362,-5.017300606,42.08714676,4.24350214,46.88287735,-3.182745695,43.56171036,-0.572898924,44.52791595,-0.526697755,42.55636215,2.349327326,33.39303207,-0.3623631,29.04773903,-4.097741604,33.04752731,-3.854179621,29.99129868,-3.914405584,25.37198257,-5.785716534,30.58903313,-4.331753731,29.45799828,rock
129.1992188,9.25E-07,0.005991651,-1.36E-05,0.002031572,0.416484714,0.073744185,0.10691309,0.000214801,2471.235787,108711.1486,2102.216351,25998.67538,4687.104991,458564.2715,0.150945043,0.000973174,-70.08734894,564.6625366,94.18276215,199.8891296,-50.32574081,88.19895172,46.96132278,61.8057518,-16.11368752,50.26190567,19.99525261,36.0914917,-23.95780182,38.01280212,16.34462166,36.65470886,-22.18620682,30.34556389,14.43484497,34.81671906,-20.09142494,29.92122841,12.14780235,25.50180817,-14.76765633,28.12864876,4.903812408,28.66560364,-13.62508297,26.45493317,0.829249442,25.97425842,-15.05769539,21.84772491,-1.604236007,23.77045631,-16.08831024,21.105896,-2.187146664,23.5577774,rock
129.1992188,0.001929063,0.01145813,0.000936291,0.002969964,0.340672612,0.096973583,0.113358796,0.005573315,2187.225615,1758218.613,2449.241557,526388.404,4463.714675,7100987.364,0.088605662,0.006692323,-181.2311554,9549.613281,103.4001083,1942.132935,9.399642944,767.1103516,19.07845688,318.2688293,13.7915163,201.1139526,-0.49297604,275.0469971,4.367136478,161.8429108,-7.608659744,96.5605011,-8.105978012,111.0275726,-0.144305184,91.25193787,-5.159941196,88.81330872,-6.308386803,81.68327332,-5.464636803,56.93104172,-5.975707531,65.78875732,-1.179230928,55.68849945,-2.667276859,52.28295517,-5.183156967,47.49238586,-5.286257744,69.46561432,-5.792836666,64.70554352,-3.718849659,56.33636856,rock
92.28515625,-0.001765588,0.004000621,-0.001256631,0.002680045,0.408420682,0.089049846,0.089527741,0.001477581,2591.111736,305975.0387,2078.674826,77128.18631,4889.862098,948776.9693,0.161780957,0.003647173,-117.9856796,4448.323242,84.04553223,717.2062988,-50.27674866,330.6769714,46.06147003,230.1941681,-17.69272995,86.96541595,20.85961151,88.62793732,-21.64650917,110.1019974,16.67687798,66.81479645,-12.95467567,84.07245636,12.82596016,67.77722931,-13.10602856,67.18480682,11.29290962,52.17904663,-12.6087141,68.6743927,4.382611275,45.5470047,-12.0764513,52.32292938,0.667925477,49.1503334,-6.791718006,68.41683197,4.46745348,89.44360352,0.239987686,94.94754028,0.43773374,106.1346359,rock
135.9991776,-0.000180463,0.028935026,-0.001166819,0.00890974,0.411539108,0.084627181,0.219386637,0.004276257,2794.957194,337552.987,2633.944002,95455.53434,5862.414551,1569671.384,0.140550171,0.003542274,-15.9006958,1143.193726,67.15052032,447.0552368,-20.12392616,410.8227539,15.57563114,229.1256714,4.801239491,226.8813782,10.82636929,188.8060608,5.956949711,112.1016083,11.79601002,96.05677032,-0.398126185,99.80883789,5.653122902,89.73485565,0.113587841,83.50643158,1.096384287,93.92189026,-1.739961147,74.5951767,5.707215309,77.66876984,-0.592024684,64.61425781,1.724953294,69.56816101,-1.576260924,55.30928421,1.581885219,47.18326187,0.414774746,72.56155396,2.936303854,49.94388199,rock
184.5703125,-1.66E-06,0.003319091,-2.01E-05,0.000579249,0.321796358,0.088585682,0.063030019,0.000875874,2255.932639,532419.9223,2058.091243,105772.7116,4509.114401,1477826.3,0.12098982,0.003729266,-185.4400024,3977.318604,98.93418884,870.2580566,-36.44104767,330.8507996,44.42637253,237.4419708,-17.74332047,232.7538147,21.31276512,188.1004181,-20.29629517,149.7556915,13.78785324,123.7442703,-15.49957848,132.3751373,11.03900909,140.6765137,-16.78461647,128.8239594,2.328695297,100.6501999,-12.63558578,92.00348663,0.155414253,77.73855591,-4.401189327,81.53433228,-2.461114168,93.28771973,-8.987444878,120.5823822,6.860263824,134.5692139,-6.700122833,84.19478607,-1.206909299,122.071907,rock
161.4990234,-1.24E-07,0.005530525,-1.88E-05,0.004852105,0.444196224,0.080275148,0.119012058,0.00196087,2794.378158,611446.5246,2731.99296,206511.8598,5877.581126,2743766.153,0.137648072,0.004261098,-74.17788696,3576.354492,76.746315,716.6887817,-3.811567545,515.2501221,28.03145599,263.2983093,8.143717766,172.6309052,6.019348145,83.49264526,4.309513569,92.74425507,0.508563221,49.37850189,2.859299421,68.24599457,-0.938822389,43.53356552,-2.346263409,71.70436096,-0.280157894,41.45551682,-1.455680013,45.60102463,-3.607403755,36.49747849,-1.524623036,32.4250145,-1.512284636,35.97746277,-5.017264366,30.48409081,-2.395581007,27.15915871,-2.977481127,27.85566521,-4.951871872,24.96167755,rock
112.3471467,0.000556871,0.006919801,0.001818315,0.001887586,0.395959377,0.077661835,0.101012416,0.002316967,2077.44331,1217244.466,2333.770032,695309.2041,4495.139485,6654356.455,0.091305192,0.002918282,-142.4711761,9878.026367,116.1745224,2135.682373,2.264279842,453.1282043,31.06772995,188.7891541,6.194139481,139.9383392,0.109782591,82.98677063,0.31692639,60.85604858,7.797258377,56.43869781,3.243443727,52.84740067,-3.023692131,74.29328156,1.710033178,49.92447662,0.741695881,48.26708984,0.146415502,44.74837494,-4.417256832,38.1111412,-4.470952988,52.04447937,0.515101314,35.9705925,1.229942679,33.55754852,-0.157952964,34.83399582,-2.612351179,36.09354019,-4.452123642,41.61112976,rock
107.6660156,9.94E-07,0.01011579,-7.54E-06,0.005189635,0.461370915,0.086451381,0.138950855,0.001974734,2998.527615,545138.9994,2691.400361,138658.3208,5963.36394,2004900.114,0.156303666,0.005145039,-58.26127243,1854.2229,62.49382019,688.684021,-12.66544819,335.0008545,31.93028831,274.5313416,8.114794731,107.3251724,2.257614136,124.5657043,3.905424118,175.3448181,1.44889605,105.0656433,-2.721421957,88.90184021,1.097479343,84.95919037,-0.461929619,35.37683487,-2.386534691,49.19227219,1.236415267,52.78577805,-1.503858089,46.93905258,-0.470299214,50.27427673,1.040866017,69.38938904,-2.070685863,53.161129,-1.507645488,51.9500351,-3.204257965,46.52613831,-5.055838108,35.94199371,rock
89.10290948,-2.76E-06,0.008883851,-9.97E-06,0.007256911,0.420294642,0.088292748,0.1398938,0.003394379,2740.046298,408388.2183,2541.912559,168283.3013,5327.184454,1987421.513,0.144028985,0.002655986,-62.05173492,4699.084961,75.85050964,526.8275146,-26.75371361,425.1781006,18.2798233,205.3012238,2.449162722,81.38411713,5.82189846,73.13204193,11.58180904,113.3075027,0.011146616,71.3629837,8.696652412,81.76167297,5.510596275,58.36690903,-0.254637182,38.90607452,2.398892879,53.32940674,-1.743249893,51.41514587,-3.175302029,56.89602661,2.001193762,51.75359344,-1.410830498,40.00879669,-5.526444435,52.84845352,-2.528211355,55.69512558,0.620178819,45.66648865,-1.403986931,54.21988678,rock
107.6660156,0.001908968,0.003440025,0.000704647,0.000604013,0.346682161,0.086555853,0.065504506,0.000636228,2632.695048,959360.3357,2550.454193,200979.1911,5310.709554,3292370.348,0.132433062,0.007302438,-156.2084656,2345.513184,75.61132813,993.9609985,-16.50952339,274.4808044,16.34218597,229.3968658,5.822455883,125.4912796,6.022742748,95.54084015,-4.129111767,76.10997009,-3.755710125,96.85581207,-6.168183327,86.91772461,-8.92716217,91.95890808,-4.09621048,70.17318726,-2.213437796,91.64451599,-4.643325329,85.20526886,-5.409219742,82.27462006,-4.687138081,53.90302658,-7.082284451,66.52435303,-3.890626192,38.91733932,1.386993647,56.50513458,-2.007640123,80.27420044,-4.728466034,48.09763718,rock
95.703125,-0.001560431,0.013624113,0.000130537,0.007008541,0.458691478,0.074637547,0.169405982,0.002161549,2224.295945,292634.2192,2287.96373,52742.87594,4918.495259,926562.8518,0.110058669,0.002438181,-61.62643433,1825.184937,103.5559921,352.5422668,-16.9097271,179.1724854,49.2713623,118.3395386,-14.81433105,65.25106049,31.71270561,69.29036713,-17.21755028,67.03164673,24.63241386,43.15608597,-14.48289394,55.07291794,18.02840424,68.15458679,-11.67231941,38.52447128,11.48557377,46.30394745,-9.818080902,39.96723938,8.861046791,31.26468849,-8.570802689,30.40521049,4.407192707,30.82627487,-8.279531479,30.01041222,1.599247098,49.26383972,-7.026220322,32.41346359,-0.820097566,37.83617783,rock
89.10290948,-0.001054952,0.005106602,-0.002166587,0.002615027,0.405458927,0.081440896,0.103341587,0.000598529,2797.268925,627154.3391,2891.819125,228794.7919,6205.320811,3538962.469,0.134676056,0.002611965,-82.63825226,1409.94751,83.48916626,527.829895,-0.573212802,225.3010406,10.48625565,232.7986145,10.41834545,76.82603455,7.070030689,68.71781921,5.07803297,90.84640503,0.081961028,68.56943512,-0.207158446,58.78634262,-0.933076918,46.20175934,-0.096215099,47.02766418,-1.702586889,45.65095901,-1.027843237,43.10322571,0.174024269,53.49998093,2.397083521,57.7316246,-0.449553788,49.1571579,0.850185215,67.20179749,-1.850839853,63.23667145,-4.514699936,50.3506546,-3.205446243,40.973423,rock
103.359375,-0.001103593,0.004511562,-0.002105571,0.003407189,0.392779112,0.084601402,0.100192562,0.001542152,2413.974746,478957.9512,2339.057682,106913.6653,5212.185149,1489589.371,0.119919154,0.003646645,-123.6972733,2572.371094,94.74736023,738.467041,-9.560365677,390.6089783,53.26292801,217.5556335,-13.7521801,128.2569122,17.72403908,148.7238312,-19.20763588,126.8088989,25.29439354,86.25978851,-18.70065498,97.79372406,15.38276005,71.75616455,-12.50965977,68.08781433,9.367489815,54.85757828,-11.59906864,49.60461044,0.663904011,72.87402344,-6.991858482,55.17697906,3.36083746,43.27087784,-7.140664101,46.8800354,0.509017527,35.53017044,-8.740983963,43.60043716,-1.467418909,37.35359573,rock
198.7680288,-0.000125307,0.01228564,-0.001000596,0.007954881,0.415836632,0.078884549,0.173933476,0.00227393,2342.30491,256934.4816,2112.831477,71778.87221,4594.505551,1022309.421,0.138488958,0.002217602,-34.59339142,1177.231201,106.504982,487.8244019,-41.07244873,388.4162292,33.66570282,123.8787003,-27.23023987,97.35746765,21.39522934,89.90779877,-21.31070328,109.4196854,14.01141644,44.27144623,-27.7676754,110.0874405,16.06672668,78.47187042,-18.81903648,45.23271179,5.649962425,45.7325325,-14.29207802,45.66108704,0.811368883,50.55886078,-10.53475475,41.82614899,4.439328194,53.38497543,-7.461357117,40.00560379,2.072583199,57.7759285,-2.902310848,40.80718994,-0.370056331,38.15187073,rock
123.046875,-1.56E-05,0.010177199,-4.08E-05,0.004184541,0.440564305,0.092721932,0.133781165,0.001946527,1596.48026,703997.484,2237.776843,275897.1302,3822.99355,4555223.416,0.046099872,0.001480612,-211.2693329,4675.44873,95.72451019,856.0518799,40.65591049,754.9019775,68.34377289,273.804657,5.33227253,163.133255,30.94522095,145.6230011,-5.278795719,117.1513748,22.81778526,118.8421631,-1.594980717,148.6200867,17.48766518,79.65823364,-11.49132156,60.27131653,8.734171867,61.16062927,-10.44263935,54.52815247,5.709570885,55.25439453,-7.905525684,47.72629166,3.72127986,41.53329849,-6.618156433,81.65790558,-1.277889132,97.27610016,2.797973156,106.2863083,6.279755592,77.1491394,rock
75.99954044,-0.001683168,0.002618118,-0.001139776,0.000188313,0.32966435,0.093717158,0.053112,0.000364315,1711.422828,1535384.664,2309.491916,691264.5644,3492.603881,8313787.926,0.055834507,0.002805372,-302.8058167,7845.849121,116.207428,2555.911621,44.74116898,711.7452393,25.96944809,531.8026123,18.73064041,293.8382263,7.564469814,180.5041046,7.33121109,148.8356171,4.038481236,95.77388763,-4.186141968,145.0630493,0.867146015,134.3810883,0.927805424,177.3301086,2.815079451,96.38840485,1.411768913,127.0808182,-3.481586933,105.8322525,-0.905255795,110.9016266,0.575455129,63.53820419,-0.816731274,97.78631592,-2.373331308,86.87553406,0.376375884,75.28993988,-1.867318273,125.671814,rock
184.5703125,-6.53E-05,0.012854668,-0.001034155,0.005907206,0.392897755,0.079879351,0.161538467,0.002534158,2157.822776,249490.6768,2060.259516,61733.53193,4244.324335,922938.1801,0.121603573,0.002878719,-55.29863358,1247.822144,114.4358902,420.4850159,-34.063797,272.1748657,37.9794693,158.4003754,-22.32555389,185.1771545,18.52061653,113.3935547,-18.15116692,109.4348145,13.80269051,59.38627625,-27.79864693,99.18302155,18.15679359,69.39370728,-14.61897469,49.0260849,6.550628662,57.47397995,-8.267242432,49.43027878,-2.256247759,51.22604752,-11.60840607,37.19867325,2.496104717,40.08507156,-10.94615364,43.65657806,0.705372036,45.87572098,-0.678453147,39.20422745,-0.066466533,44.9403801,rock
135.9991776,-5.53E-06,0.004552212,-2.87E-05,0.002879121,0.343654662,0.092374109,0.082328506,0.003098681,2336.147977,1047665.158,2099.296471,186205.5021,4501.456114,2909129.32,0.114201501,0.006503101,-174.924408,3598.026611,90.88700104,1643.667725,-18.70000458,630.8632202,41.62779999,258.8996277,-8.88104248,308.387146,9.10136795,174.2274017,-12.46401215,203.6086426,13.12408066,169.6093597,-9.697369576,135.0453491,4.345055103,110.3591919,-13.48465919,121.5938263,6.745464802,111.1364136,-10.38724709,107.6812439,7.149800301,61.80342484,-5.795862198,87.33203125,0.80473721,64.29143524,-8.136756897,77.25679779,-5.71487999,62.07562256,-3.366214037,47.13138962,-0.425919294,67.29239655,rock
117.4538352,1.40E-06,0.003980577,-1.35E-05,0.000817415,0.398652673,0.075095475,0.076451674,0.000588598,2006.051164,181464.2514,2068.327905,82002.54508,4147.374921,1042464.725,0.097658895,0.000868032,-142.4242096,3283.556885,116.21978,344.618988,-32.17707443,190.3844147,49.12297058,66.68260193,-8.375370026,81.44462585,22.86904335,44.39780807,-18.31154823,63.9666214,20.0910759,43.90587997,-22.1003952,37.07272339,10.80034256,53.18082428,-12.98249435,44.26986313,14.06534481,37.97673035,-16.39469147,34.83231735,4.152588844,29.24204254,-4.350759983,43.28715897,3.736455441,33.86994934,-10.84563828,39.38573837,1.875218272,31.99496269,-7.459578514,39.22662735,-2.802677155,31.74382591,rock
123.046875,-2.34E-06,0.007483932,-2.12E-05,0.002694455,0.360034138,0.08397691,0.116751388,0.000788501,2148.474249,253805.4537,2107.224966,72207.37691,4479.46458,979382.6119,0.109116498,0.001542815,-91.35515594,1780.120361,112.1019592,397.7950745,-27.32784081,247.9475098,47.97828293,92.38126373,-19.5931263,83.51038361,27.71711159,61.48775101,-18.5456028,73.42401886,17.42913437,39.65850067,-13.15688515,70.48906708,14.42019081,51.26536942,-15.20480442,46.40906525,11.53214359,43.10106659,-12.57601833,35.99428558,0.899565339,41.86333084,-10.45136356,39.78438568,-0.629812777,36.99251556,-13.48550892,50.83773804,3.309860468,47.76087952,-3.700195789,56.7965126,1.087209463,54.28160858,rock
161.4990234,9.47E-07,0.011388052,-1.80E-05,0.007805153,0.398191333,0.087792061,0.153522223,0.002701232,1857.863116,380237.7454,2182.366383,106202.9785,4191.541321,1650162.294,0.071702514,0.001793596,-108.9585571,2678.452393,114.9517822,459.90979,-5.195615768,334.8700256,46.2048912,169.797821,-9.129516602,125.3559647,20.51255989,140.1184082,-17.02255821,107.5439224,24.21226501,85.47940826,-8.055298805,77.70748138,13.43537712,63.91423798,-18.3797493,53.25213623,8.585697174,56.30890656,-11.40404987,47.89977264,1.881614685,50.30548096,-10.55255318,45.51832199,-0.261122406,31.88811493,-11.79740143,45.54797745,-6.503723145,39.32406616,-4.305110931,48.18086624,-2.74136734,33.11331177,rock
107.6660156,7.07E-06,0.010513389,-3.81E-05,0.009803073,0.436861932,0.086609893,0.14862828,0.006558404,1874.861642,469423.0665,1984.11516,168352.6242,3929.959569,2041997.791,0.076756905,0.002256288,-120.4687042,8097.249023,117.5888367,855.9092407,-27.59070015,547.1530151,42.83073044,194.1173553,-6.745392323,296.6444092,21.65568733,156.0374603,-12.09945965,113.9836502,17.93608475,59.70143127,-10.44219494,117.7430801,12.27697372,61.09390259,-6.555900574,92.85538483,13.52770233,44.77284622,-2.409533024,65.11811829,6.698461533,47.20794296,-3.146174908,73.76931,5.464842796,32.90857315,-2.244105101,45.98326111,1.051667333,48.10284424,-1.655494571,32.42731857,-0.043241967,31.20632362,rock
112.3471467,-0.001458866,0.010393771,0.00049116,0.008328644,0.454291821,0.078450933,0.160988897,0.002510802,2025.045157,218949.476,2215.382497,71407.74915,4571.205692,1008991.541,0.090808219,0.001239111,-79.80908966,3293.518311,109.923233,359.7801208,-17.11270142,252.2596741,47.17877197,223.0298462,-11.93072701,128.9492188,33.31998444,88.03379822,-11.68700218,90.13743591,23.6250267,62.07838058,-13.65275383,90.74254608,18.4495697,68.01339722,-6.928719997,63.76198578,13.030406,43.02949142,-11.57970047,42.37389374,9.104020119,42.80309677,-5.953490734,28.31384277,4.914147377,40.30548096,-8.710203171,50.25927734,3.701960325,40.8988533,-5.099720478,65.06155396,2.62213707,57.66116714,rock
89.10290948,-9.83E-07,0.017102195,-4.25E-05,0.004002265,0.359296709,0.087717928,0.15709424,0.003634829,1282.196292,299956.3043,1729.636951,172073.8,2675.817153,1624984.903,0.047188679,0.001040155,-140.4254913,2936.862061,149.298996,557.3364868,-10.05733013,273.5103149,38.74586868,136.3131104,1.54487741,162.8554993,20.12280655,71.34919739,-11.32007217,90.76754761,16.28323364,67.50476837,-13.2405777,146.7704773,10.18650055,92.99780273,-9.246529579,86.53394318,4.69591856,50.97174835,-8.369732857,51.09942627,2.277240992,45.70004272,-6.510628223,48.09673691,-1.624935985,50.39109039,-6.497938633,53.05413055,-4.727855682,49.40349579,-2.574812412,34.24230957,-1.786616921,28.885355,rock
75.99954044,3.86E-06,0.013696207,-7.22E-05,0.003052504,0.376626521,0.092584617,0.128266469,0.00379957,1181.54237,275483.0964,1607.877273,259541.5823,2367.952348,2084266.207,0.042540937,0.000389265,-178.5660248,4760.634277,153.9896393,886.2094727,-4.952488422,456.8569946,21.92873001,201.3799896,-2.058787823,136.2723541,23.67986298,76.31413269,-1.291159272,128.391037,11.5576992,71.54930878,-6.039841175,110.2308426,4.954764366,68.47861481,-2.951426029,62.49300385,5.407376289,37.27979279,-4.119546413,63.25453568,2.982753992,51.98447037,-5.326301098,49.82536316,-8.826265335,57.66533279,-11.07474422,40.26663971,-3.21404624,29.93154907,3.852555752,32.89454651,3.555839777,32.48968124,rock
123.046875,0.000718909,0.011766939,0.001985778,0.005836387,0.394540071,0.08919888,0.141322553,0.005095448,1720.555158,700928.0852,2311.955597,366590.5326,3810.018628,3939554.684,0.053289549,0.001456735,-144.9859924,5065.608398,118.4781113,1284.118774,20.53146553,337.0685425,28.57047844,118.0171814,2.354585886,85.33381653,10.08659744,70.37942505,11.9141798,55.75147629,4.855869293,53.14932632,-0.067632809,66.13130951,3.29116869,43.19350433,3.403350115,54.10994339,3.654105663,37.41961288,5.374560833,60.72555923,2.262337685,61.12349319,1.873855233,33.32539749,0.868644476,32.45175934,-1.18072176,25.79997635,0.81680721,28.6236763,1.824810982,39.43813324,1.800665259,32.31120682,rock
172.265625,0.000678093,0.016542122,0.001767618,0.005112377,0.368837148,0.087038986,0.161725581,0.002188544,3030.39897,756503.0659,3055.334539,86236.68172,6731.700961,1724349.916,0.120808415,0.005826432,-66.3221283,2348.508301,66.78821564,578.2077026,25.18844032,351.4840393,26.30883026,132.9939117,5.303908825,131.002121,10.46137142,76.83892822,2.47440815,85.90267181,0.753145397,70.69584656,-0.371669143,65.91913605,1.730462193,70.13495636,3.217915535,46.5080986,5.041130543,55.99493408,-1.938340187,52.48675919,-3.07380867,53.99575424,0.385765791,56.69740295,-0.774104238,38.99927902,3.723454475,58.56413269,2.405234575,58.19337082,0.206680626,45.26180267,-1.696351051,44.56132126,rock
